50, 33, 1000, 0.6515151515151515, 1.9090909090909092, 1.0909090909090908, 0.009242424242424234
100, 62, 2000, 0.6551724137931034, 1.6551724137931034, 1.1379310344827587, -0.17206896551724135
150, 94, 3000, 0.59375, 1.5625, 1.21875, 0.04562499999999998
200, 119, 4000, 0.6, 1.32, 0.84, -0.34700000000000003
250, 144, 5000, 0.48, 1.08, 1.16, 0.0202
300, 181, 6000, 0.4864864864864865, 1.4594594594594594, 1.2972972972972974, 0.1085135135135135
350, 217, 7000, 0.4722222222222222, 1.3888888888888888, 1.25, -0.08
400, 247, 8000, 0.6333333333333333, 1.2333333333333334, 0.9333333333333333, 0.1138333333333333
450, 278, 9000, 0.5483870967741935, 1.7741935483870968, 1.2258064516129032, 0.3841935483870969
500, 313, 10000, 0.5857142857142857, 1.2571428571428571, 0.8857142857142857, 0.040571428571428564
550, 340, 11000, 0.6481481481481481, 1.4814814814814814, 1.037037037037037, -0.09203703703703703
600, 374, 12000, 0.75, 1.588235294117647, 0.5882352941176471, 0.29661764705882354
650, 415, 13000, 0.5365853658536586, 1.2682926829268293, 1.048780487804878, 0.22951219512195123
700, 443, 14000, 0.6428571428571429, 1.3214285714285714, 0.8214285714285714, 0.24053571428571432
750, 468, 15000, 0.56, 1.52, 1.04, 0.3138
800, 500, 16000, 0.5625, 1.75, 1.34375, 0.27546875000000004
850, 528, 17000, 0.5714285714285714, 1.5, 1.2142857142857142, 0.4403571428571428
900, 555, 18000, 0.6296296296296297, 1.8148148148148149, 0.9629629629629629, 0.1307407407407408
950, 582, 19000, 0.6111111111111112, 1.4074074074074074, 0.8518518518518519, 0.405
1000, 604, 20000, 0.7045454545454546, 1.7272727272727273, 0.7272727272727273, 0.588181818181818
1050, 629, 21000, 0.58, 1.6, 1.32, 0.5102
1100, 656, 22000, 0.5925925925925926, 1.6296296296296295, 1.1481481481481481, 0.0948148148148148
1150, 680, 23000, 0.6875, 1.5, 0.8333333333333334, 0.6506249999999999
1200, 701, 24000, 0.7380952380952381, 2.0, 0.7619047619047619, 0.8159523809523809
1250, 728, 25000, 0.5370370370370371, 1.3703703703703705, 1.037037037037037, 0.41574074074074074
1300, 748, 26000, 0.65, 1.45, 0.95, 0.38625000000000004
1350, 772, 27000, 0.5625, 1.4166666666666667, 1.125, 0.46104166666666674
1400, 791, 28000, 0.8421052631578947, 2.3157894736842106, 0.8947368421052632, 0.5381578947368422
1450, 811, 29000, 0.6, 2.05, 1.05, 0.907
1500, 836, 30000, 0.68, 1.48, 0.92, 0.3610000000000001
1550, 859, 31000, 0.6521739130434783, 1.565217391304348, 0.8260869565217391, 0.45065217391304346
1600, 883, 32000, 0.6458333333333334, 1.4166666666666667, 0.875, 0.5516666666666666
1650, 908, 33000, 0.56, 1.48, 1.2, 0.43420000000000003
1700, 933, 34000, 0.7, 2.0, 1.0, 0.8348
1750, 955, 35000, 0.6818181818181818, 2.1363636363636362, 1.1363636363636365, 1.0477272727272728
1800, 973, 36000, 0.6666666666666666, 1.9444444444444444, 1.4444444444444444, 1.0152777777777777
1850, 1000, 37000, 0.6296296296296297, 1.7777777777777777, 1.0, 0.8574074074074076
1900, 1020, 38000, 0.8, 2.5, 0.75, 1.552
