50, 208, 8000, 0.6634615384615384, 1.6394230769230769, 1.0432692307692308, 0.044735576923076906
100, 418, 16000, 0.6476190476190476, 1.6333333333333333, 1.1095238095238096, 0.14014285714285715
150, 605, 24000, 0.6524064171122995, 1.8823529411764706, 1.1497326203208555, 0.31387700534759355
200, 796, 32000, 0.662303664921466, 1.9528795811518325, 1.130890052356021, 0.271151832460733
250, 996, 40000, 0.61, 1.84, 1.245, 0.337725
300, 1158, 48000, 0.7283950617283951, 2.1296296296296298, 1.0123456790123457, 0.8447839506172838
350, 1335, 56000, 0.7033898305084746, 2.2937853107344632, 1.1468926553672316, 1.081553672316384
400, 1491, 64000, 0.6987179487179487, 2.0384615384615383, 1.0128205128205128, 1.0791666666666668
450, 1646, 72000, 0.7322580645161291, 2.464516129032258, 0.9225806451612903, 1.4296129032258063
500, 1794, 80000, 0.7567567567567568, 2.5472972972972974, 1.087837837837838, 1.616283783783784
550, 1943, 88000, 0.761744966442953, 2.38255033557047, 1.0268456375838926, 1.5405369127516777
600, 2100, 96000, 0.802547770700637, 2.8980891719745223, 1.21656050955414, 1.810859872611465
650, 2241, 104000, 0.8333333333333334, 2.75177304964539, 0.9361702127659575, 1.9179787234042553
700, 2389, 112000, 0.8141891891891891, 2.972972972972973, 1.0945945945945945, 2.116554054054054
750, 2531, 120000, 0.7852112676056338, 2.887323943661972, 1.1549295774647887, 2.1025
800, 2659, 128000, 0.859375, 3.1875, 0.9609375, 2.2789843750000003
850, 2804, 136000, 0.8241379310344827, 3.4413793103448276, 1.2275862068965517, 2.382241379310345
900, 2943, 144000, 0.8129496402877698, 3.143884892086331, 1.1366906474820144, 2.528776978417266
950, 3076, 152000, 0.8759398496240601, 3.601503759398496, 1.037593984962406, 2.8440977443609023
1000, 3212, 160000, 0.8088235294117647, 3.338235294117647, 1.1544117647058822, 2.8311397058823533
1050, 3354, 168000, 0.8838028169014085, 3.7253521126760565, 1.1267605633802817, 3.305950704225352
1100, 3485, 176000, 0.9045801526717557, 4.213740458015267, 1.0610687022900764, 3.5714503816793894
1150, 3610, 184000, 0.916, 4.376, 1.048, 3.6838800000000003
1200, 3739, 192000, 0.9108527131782945, 4.534883720930233, 1.193798449612403, 3.728643410852713
1250, 3870, 200000, 0.9198473282442748, 4.343511450381679, 0.9847328244274809, 3.456221374045801
1300, 3984, 208000, 0.9122807017543859, 4.745614035087719, 1.1228070175438596, 4.016403508771929
1350, 4117, 216000, 0.8909774436090225, 4.932330827067669, 1.2105263157894737, 4.249097744360903
1400, 4241, 224000, 0.9516129032258065, 4.951612903225806, 1.1612903225806452, 4.08774193548387
1450, 4357, 232000, 0.9439655172413793, 5.413793103448276, 1.1551724137931034, 4.686853448275862
1500, 4468, 240000, 0.8918918918918919, 4.918918918918919, 1.045045045045045, 4.269459459459459
1550, 4591, 248000, 0.9146341463414634, 4.9105691056910565, 0.991869918699187, 4.205162601626016
1600, 4714, 256000, 0.9227642276422764, 5.056910569105691, 1.0731707317073171, 4.503211382113822
1650, 4850, 264000, 0.9007352941176471, 5.235294117647059, 1.25, 4.45591911764706
1700, 4970, 272000, 0.9416666666666667, 5.358333333333333, 1.025, 4.801625
1750, 5094, 280000, 0.8870967741935484, 5.120967741935484, 1.032258064516129, 4.429677419354838
1800, 5223, 288000, 0.8837209302325582, 5.023255813953488, 1.0930232558139534, 4.232906976744187
1850, 5352, 296000, 0.875968992248062, 5.038759689922481, 1.1627906976744187, 4.237906976744187
1900, 5481, 304000, 0.9496124031007752, 5.434108527131783, 0.9844961240310077, 4.58798449612403
1950, 5603, 312000, 0.8934426229508197, 4.959016393442623, 1.0573770491803278, 4.557459016393443
2000, 5716, 320000, 0.9513274336283186, 5.646017699115045, 1.176991150442478, 5.129159292035397
2050, 5838, 328000, 0.9836065573770492, 5.459016393442623, 1.0, 4.921844262295081
2100, 5966, 336000, 0.953125, 5.4140625, 1.109375, 4.9523828125
2150, 6087, 344000, 0.8966942148760331, 5.396694214876033, 1.0661157024793388, 4.745661157024792
2200, 6212, 352000, 0.92, 5.336, 1.08, 4.8046000000000015
2250, 6337, 360000, 0.912, 5.288, 1.12, 4.73232
2300, 6465, 368000, 0.921875, 5.734375, 1.1171875, 5.0334375
2350, 6583, 376000, 0.9279661016949152, 5.203389830508475, 1.1355932203389831, 4.836483050847456
2400, 6711, 384000, 0.921875, 5.75, 1.0859375, 5.101914062500001
2450, 6839, 392000, 0.9296875, 5.5390625, 1.171875, 4.922734374999999
2500, 6966, 400000, 0.8937007874015748, 5.283464566929134, 1.2677165354330708, 4.736574803149605
2550, 7104, 408000, 0.9166666666666666, 5.13768115942029, 1.1884057971014492, 4.348586956521739
2600, 7235, 416000, 0.9083969465648855, 5.534351145038168, 1.0916030534351144, 4.803969465648855
2650, 7350, 424000, 0.9739130434782609, 6.165217391304348, 0.9217391304347826, 5.70991304347826
2700, 7483, 432000, 0.9172932330827067, 5.451127819548872, 1.1804511278195489, 4.474436090225563
2750, 7590, 440000, 0.9906542056074766, 6.177570093457944, 0.897196261682243, 5.882149532710281
2800, 7702, 448000, 0.96875, 6.116071428571429, 0.9910714285714286, 5.5806249999999995
2850, 7821, 456000, 0.9453781512605042, 5.781512605042017, 1.0588235294117647, 5.414831932773107
2900, 7939, 464000, 0.9322033898305084, 5.754237288135593, 1.0423728813559323, 5.5314830508474575
2950, 8067, 472000, 0.91796875, 5.4140625, 1.1640625, 4.800859375
3000, 8201, 480000, 0.9365671641791045, 5.582089552238806, 1.1567164179104477, 4.92794776119403
3050, 8328, 488000, 0.9330708661417323, 5.645669291338582, 1.062992125984252, 5.046811023622047
3100, 8453, 496000, 0.936, 5.848, 1.184, 5.40872
3150, 8566, 504000, 0.9469026548672567, 5.495575221238938, 1.0442477876106195, 5.212610619469026
3200, 8701, 512000, 0.9333333333333333, 5.518518518518518, 1.1185185185185185, 4.677777777777778
3250, 8830, 520000, 0.9263565891472868, 5.844961240310077, 1.2635658914728682, 5.276705426356589
3300, 8945, 528000, 0.9565217391304348, 5.721739130434782, 1.1043478260869566, 5.105565217391304
